"Date Range: Aug 1, 2026 - Aug 4, 2026"
"Locations: All locations"
Type,"Part #",Description,Category,Vendor,Location,"Units Sold","Units Returned","Sold (WO)","Sold (Parts Sale)","Unit Cost","Sell Price",Revenue,Margin,"Margin %",Demand,"Last Sale","On Hand",Turns/Yr,Min,Max
Inventory,N9058-04-04,"#04 MALE JIC X #04 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,N9058-06-06,"#06 MALE JIC X #06 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,9.00,0.00,1,3
Inventory,N9058-08-08,"#08 MALE JIC X #08 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,N9058-12-12,"#12 MALE JIC X #12 MALE BSPP ADJ. PORT 45","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,N9059-04-04,"#04 MALE JIC X #04 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"62 days",7.00,0.00,2,5
Inventory,N9059-06-06,"#06 MALE JIC X #06 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,2,5
Inventory,N9059-08-06,"#08 MALE JIC X #06 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"110 days",4.00,0.00,1,2
Inventory,N9059-08-08,"#08 MALE JIC X #08 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"110 days",2.00,0.00,1,2
Inventory,N9059-10-08," #10 Male JIC X #08 Male BSPP Adj. Port 90°","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"110 days",4.00,0.00,—,—
Inventory,N9059-10-10,"#10 MALE JIC X #10 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,2,5
Inventory,N9059-12-12,"#12 MALE JIC X #12 MALE BSPP A","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,2,5
Inventory,N9203L-12,"12L/18MM METRIC TUBE PLUG","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,N9203L-15,"15L/22MM METRIC TUBE PLUG","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,N9204L-12,"12L/18MM METRIC TUBE CAP","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,N9204L-15,"15L/22MM METRIC TUBE CAP","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,N92151,"HIGH PRESSURE FILTER SEALS PARKER","HD-Equipment & Hydraulics","Xuchester Builders","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,N9235-12-04,"12mm X 1.5 MALE METRIC PORT X 1/4"" FEMALE NPT STRAIGHT (23-12536-000)","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,N9430-14,"14MM Banjo Bolt","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,N9500-04,"#04 BSPP BONDED SEAL","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"62 days",11.00,0.00,5,10
Inventory,N9500-06,"#06 BSPP BONDED SEAL","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"256 days",48.00,0.00,5,10
Inventory,N9500-08,"#08 BSPP BONDED SEAL","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"98 days",14.00,0.00,5,10
Inventory,N9500-10,"#10 BSPP BONDED SEAL","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"217 days",29.00,0.00,5,10
Inventory,N9500-12,"#12 BSPP BONDED SEAL","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"98 days",16.00,0.00,5,10
Inventory,N9500-16,"#16 BSPP BONDED SEAL","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,5,10
Inventory,N9500-20,"#20 BSPP BONDED SEAL","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,24.00,0.00,0,0
Inventory,N9500-24,"#24 BSPP BONDED SEAL",Uncategorized,—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,25.00,0.00,0,0
Inventory,NA-370150BG1,"OIL SEAL","HD-Wheel Comp",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,16.00,0.00,0,0
Inventory,NB-1,"Nylon Bushing  9/16""x11/16""","HD-Trailer Comp",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"123 days",7.00,0.00,12,24
Inventory,NB-1,"Nylon Bushing  9/16""x11/16""","HD-Trailer Comp",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"283 days",7.00,0.00,0,0
Inventory,NB-2,BUSHING,"HD-Trailer Comp",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"74 days",10.00,0.00,12,24
Inventory,NB58,"5/8"" HALF BUSHING NYLON","HD-Trailer Comp","Wuboro Farms","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,20.00,0.00,0,0
Inventory,NC-45,"1/4"" AUTOMATIC PUSH-TO-CONNECT ARO-210 COUPLER X 1/4"" MALE N","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,NC-46,"1/4"" AUTOMATIC PUSH-TO-CONNECT ARO-210 COUPLER X 1/4"" FEMALE","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,NC-60,"1/4"" UNIVERSAL COMBO HIGH FLOW QUICK COUPLER X 1/4"" FNPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,NC-6023,"1/4"" UNIVERSAL COMBO HIGH FLOW QUICK COUPLER X 3/8"" FNPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,1
Inventory,NC-66,"3/8"" UNIVERSAL COMBO HIGH FLOW QUICK COUPLER X 3/8"" FNPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,NCP-35,"3/8"" PLATED ARO-310 NIPPLE X 3/8"" MALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"185 days",4.00,0.00,0,0
Inventory,NCP-36,"3/8"" PLATED ARO-310 NIPPLE X 3/8"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,NCP-3703,"1/4"" PLATED ARO-210 NIPPLE X 3/8"" MALE NPT","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NCP-38,"1/4"" PLATED ARO-210 NIPPLE X 1/4"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,14.00,0.00,0,0
Inventory,NCP-3823,"1/4"" PLATED ARO-210 NIPPLE X 3/8"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,NFE491-3-1/2,"Flushface 4350-5075# ISO16028 3/8"" Nipple X 1/2"" Female NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,NFE491-4," FLUSHFACE 3625-4785# ISO16028 1/2"" NIPPLE X 1/2"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,6
Inventory,NFE491-4-3,"FLUSHFACE 4350-5075# ISO16028 3/8"" NIPPLE X 3/8"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFE495-3-1/2," Flushface 4350-5075# ISO16028 3/8"" Coupler X 1/2"" Female NPT","HD-Hose & Fittings",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,6
Inventory,NFE495-4,"FLUSHFACE ISO16028 1/2"" COUPLER X 1/2"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,2,6
Inventory,NFE495-4-3,"FLUSHFACE 4350-5075# ISO16028","HD-Hose & Fittings","Humoor Energy","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,1,2
Inventory,NFF0304-C-04,"#04 FEMALE ORFS CAP","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF0304-C-06,"#06 FEMALE ORFS CAP","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF0304-C-08,"#08 FEMALE ORFS CAP","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,—,—
Inventory,NFF0304-C-10,"#10 FEMALE ORFS CAP","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF0304-C-16,"#16 FEMALE ORFS CAP","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF0304-C-20,"#20 FEMALE ORFS CAP","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF2403-04-04,"#04 MALE ORFS X #04 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,15.00,0.00,1,2
Inventory,NFF2403-06-04,"#06 MALE ORFS X #04 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2403-06-06,"#06 MALE ORFS X #06 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,1,2
Inventory,NFF2403-08-06,"#08 MALE ORFS X #06 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2403-08-08,"#08 MALE ORFS X #08 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,2
Inventory,NFF2403-10-08,"#10 MALE ORFS X #08 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2403-10-10,"#10 MALE ORFS X #10 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,2
Inventory,NFF2403-12-10,"#12 MALE ORFS X #10 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2403-12-12,"#12 MALE ORFS X #12 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,2
Inventory,NFF2404-06-06," #06 MALE ORFS X 3/8"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,1,3
Inventory,NFF2404-06-08,"#06 MALE ORFS X 1/2"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,1,3
Inventory,NFF2404-08-08,"#08 MALE ORFS X 1/2"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,1,3
Inventory,NFF2404-10-08,"#10 MALE ORFS X 1/2"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,3
Inventory,NFF2406-04-06,"#04 FEMALE ORFS X #06 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2406-06-04,"#06 FEMALE ORFS X #04 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2406-06-08,"#06 FEMALE ORFS X #08 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2406-08-06,"#08 FEMALE ORFS X #06 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2406-10-08,"#10 FEMALE ORFS X #08 MALE ORFS STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF2408-04,"#04 MALE ORFS PLUG","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF2408-06,"#06 MALE ORFS PLUG","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF2408-08,"#08 MALE ORFS PLUG","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF2408-16,"#16 MALE ORFS PLUG","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF2408-20,"#20 MALE ORFS PLUG","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,NFF6402-04-04,"#04 MALE ORFS X #04 FEMALE JIC SW STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,—,—
Inventory,NFF6402-06-06,"#06 MALE ORFS X #06 FEMALE JIC SW STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,—,—
Inventory,NFF6402-08-08,"#08 MALE ORFS X #08 FEMALE JIC SW STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6402-10-10,"#10 MALE ORFS X #10 FEMALE JIC SW STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6402-12-12,"#12 MALE ORFS X #12 FEMALE JIC SW STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6403-04-04,"#04 MALE ORFS X #04 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6403-06-06,"#06 MALE ORFS X #06 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6403-08-08,"#08 MALE ORFS X #08 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6403-10-10,"#10 MALE ORFS X #10 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6403-12-12,"#12 MALE ORFS X #12 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6504-06-06,"#06 FEMALE ORFS X #06 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,1,2
Inventory,NFF6504-08-08,"#08 FEMALE ORFS X #08 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,—,—
Inventory,NFF6504-10-10,"#10 FEMALE ORFS X #10 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6504-12-12,"#12 FEMALE ORFS X #12 MALE JIC STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6505-04-04,"04 FEMALE ORFS X 1/4"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,1,2
Inventory,NFF6505-06-06,"#06 FEMALE ORFS X 3/8"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFF6505-08-08,"#08 FEMALE ORFS X 1/2"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,—,—
Inventory,NFF6505-12-12,"#12 FEMALE ORFS X 3/4"" MALE NPT STRAIGHT","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,NFG100060,"OIL FILTER",HD-Filters,—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"374 days",1.00,0.00,1,1
Inventory,NFR494-3,"FLUSHFACE DUSTCAP FOR 3/8"" BOD","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,NFR494-4,"FLUSHFACE DUSTCAP FOR 1/2"" BOD","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,NFR494-6,"FLUSHFACE DUSTCAP FOR 3/4"" BOD","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,NFR499-3,"FLUSHFACE DUSTCAP FOR 3/8"" BOD","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,NFR499-4,"FLUSHFACE DUSTCAP FOR 1/2"" BOD","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,12.00,0.00,0,0
Inventory,"NGF 200316","Air filter","AUTO-HVAC (Heating, Ventilation & Air Conditioning)","Zocrest Maintenance","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,"NGF 3263","Fuel Filter",HD-Filters,"Zocrest Maintenance","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,—,—
Inventory,"NGF 600451","Fuel Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,—,—
Inventory,"NGF 7740XE","Allison 3000/4000 Transmission Kit",HD-Filters,"Zocrest Maintenance","Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"68 days",1.00,0.00,0,0
Inventory,NGK7634,"SPARK PLUG","HD-Engine Comp",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,NGK7734,"SPARK PLUG","HD-Engine Comp",—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,NHMSF20,"M20 X 1.5 SLOTTED HEX NUT FINE",HD-Fasteners,—,"Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,20.00,0.00,0,0
Inventory,NJK-BM,BUSHING,"HD-Steering & Suspension",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,9.00,0.00,0,0
Inventory,NJK-BM,BUSHING,"HD-Steering & Suspension","Wuboro Farms","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,NL1363-050,"1/2"" CONTITECH RED ORTAC GP HOSE (.89"" OD)","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"158 days",27.30,0.00,0,0
Inventory,NL1363-063,"5/8"" CONTITECH RED ORTAC GP HOSE","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"158 days",8.00,0.00,0,0
Inventory,NL1363-100,"1"" CONTITECH RED ORTAC GP HOSE (1.50"" OD)","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,38.00,0.00,0,0
Inventory,NL245-04," #04 NEXUS SAE100R5 3/16"" DOT HYDRAULIC HOSE 3000 PSI","HD-Hose & Fittings",—,"Staging Lethbridge - 4310",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,20.00,0.00,0,0
