spec,line_no,class,section,story,requirement_id,raw_line
WIP,280,REQ-DEF,Requirements,5,S5-R12,"  * **S5-R12:** Each figure shows a small information icon; hovering, focusing, or tapping it reveals its explanation, in plain language, verbatim as follows:"
WIP,281,REQ-CONT,Requirements,5,S5-R12,"    * Total Earned — ""Work you have already done but have not billed yet — the money waiting to be collected."""
WIP,282,REQ-CONT,Requirements,5,S5-R12,"    * Total Remaining — ""Approved work you still have to do — the money that comes in once it is finished."""
WIP,283,REQ-CONT,Requirements,5,S5-R12,"    * Not Started — ""Approved jobs nobody has started yet. The full amount is still ahead."""
WIP,284,REQ-CONT,Requirements,5,S5-R12,"    * Started — Earned — ""Jobs in progress: the work already done but not billed yet."""
WIP,285,REQ-CONT,Requirements,5,S5-R12,"    * Started — Remaining — ""Jobs in progress: the work still left to finish."""
WIP,286,REQ-CONT,Requirements,5,S5-R12,"    * Ready to Invoice — ""Finished jobs, ready to bill the customer."""
WIP,287,REQ-CONT,Requirements,5,S5-R12,"    * Estimates — ""Quotes the customer has not approved yet — not counted in the totals."""
WIP,291,CONTEXT-NOTE,Requirements,5,S5-R12,"_* Context note: ""Started — Earned"" and ""Started — Remaining"" describe approved jobs that are underway (the ""Approved - partially completed"" tab). ""Started"" is used, rather than ""In Progress"", so the figures are not confused with the ""In Progress"" work-order status badge._"
WIP,293,HEADING,Requirements,6,,### Story 6: Per-Tab Totals Row
WIP,295,STORY-INTRO,Requirements,6,,Each tab has a Totals row that sums the visible jobs in that tab.
WIP,297,LABEL,Requirements,6,,**Design:** See Story 10 **Jira:** TBD
WIP,299,LABEL,Requirements,6,,**Prerequisites:**
WIP,301,PREREQ,Requirements,6,,  * The tab has at least one visible job (Story 2).
WIP,305,LABEL,Requirements,6,,**Requirements:**
WIP,307,REQ-DEF,Requirements,6,S6-R1,"  * **S6-R1:** Each tab's table has a Totals row pinned to the bottom, labeled ""Totals"" in its leftmost cell."
WIP,308,REQ-DEF,Requirements,6,S6-R2,"  * **S6-R2:** The Totals row sums each visible money column (Labor Earned, Labor Remaining, Parts Earned, Parts Remaining, Earned, Remaining, Total) across the tab's visible jobs."
WIP,309,REQ-DEF,Requirements,6,S6-R3,"  * **S6-R3:** When the Inv. Hrs column is shown, the Totals row shows the sum of the visible jobs' Inv. Hrs, in the same signed one-decimal format and the same green/red/default coloring as a row."
WIP,310,REQ-DEF,Requirements,6,S6-R4,"  * **S6-R4:** The Totals row's Total cell is pinned far right and shown in bold, matching the column."
WIP,311,REQ-DEF,Requirements,6,S6-R5,  * **S6-R5:** The Totals row uses the same number formats as the data rows.
WIP,312,REQ-DEF,Requirements,6,S6-R6,"  * **S6-R6:** The Totals row recomputes whenever the advisor, customer, or asset filter changes (Story 5)."
WIP,316,LABEL,Requirements,6,,**Negative Cases:**
WIP,318,REQ-DEF,Requirements,6,S6-N1,"  * **S6-N1:** If a tab has no visible jobs, it shows no Totals row."
WIP,322,HEADING,Requirements,7,,### Story 7: Filters
WIP,324,STORY-INTRO,Requirements,7,,"The report can be filtered by advisor, customer, asset, date range, and location."
WIP,326,LABEL,Requirements,7,,**Design:** See Story 10 **Jira:** TBD
WIP,328,LABEL,Requirements,7,,**Prerequisites:**
WIP,330,PREREQ,Requirements,7,,  * The report has loaded.
WIP,334,LABEL,Requirements,7,,**Requirements:**
WIP,336,REQ-DEF,Requirements,7,S7-R1,"  * **S7-R1:** The toolbar has an **Advisor** filter, a multi-select listing the advisors present in the loaded jobs. Selecting one or more advisors narrows the visible jobs to those advisors, on screen only (no reload)."
WIP,337,REQ-DEF,Requirements,7,S7-R2,"  * **S7-R2:** The toolbar has a **Customer** filter, a searchable type-ahead multi-select listing the customers present in the loaded jobs. The user types to narrow the list and selects one or more customers; narrowing is on screen only (no reload)."
WIP,338,REQ-DEF,Requirements,7,S7-R3,"  * **S7-R3:** When no customer is selected, the Customer filter reads ""All customers"" and every job is shown; the filter offers a single ""Clear"" action that returns it to ""All customers"", shown only once at least one customer is selected."
WIP,339,REQ-DEF,Requirements,7,S7-R4,"  * **S7-R4:** The toolbar has an **Asset** filter, a searchable type-ahead multi-select listing the assets present in the loaded jobs. Each option shows the unit number and the vehicle identification number, and the user's typed text matches against EITHER the unit number OR the vehicle identification number. Selecting one or more assets narrows the visible jobs on screen only (no reload)."
WIP,340,REQ-DEF,Requirements,7,S7-R5,"  * **S7-R5:** When no asset is selected, the Asset filter reads ""All assets"" and every job is shown; the filter offers a single ""Clear"" action that returns it to ""All assets"", shown only once at least one asset is selected."
WIP,341,REQ-DEF,Requirements,7,S7-R6,"  * **S7-R6:** The toolbar has a **date-range** control offering the standard presets — ""Today"", ""Yesterday"", ""This Week"", ""Last Week"", ""This Month"", ""Last Month"", ""This Year"", ""Last Year"", ""This Quarter"", ""Last Quarter"", and ""Custom"". It defaults to **"" This Week""**. ""All Time"" is not offered."
WIP,342,REQ-DEF,Requirements,7,S7-R7,  * **S7-R7:** Each preset (or Custom) filters the report to work orders whose **created date** falls within the selected range; changing the range reloads the report.
WIP,343,REQ-DEF,Requirements,7,S7-R8,  * **S7-R8:** A Custom range is capped at a 366-day maximum span (start to end).
WIP,344,REQ-DEF,Requirements,7,S7-R9,"  * **S7-R9:** The toolbar has a **Location** filter (rightmost), a multi-select listing the locations the signed-in user can access, with an ""All locations"" / ""Clear all"" toggle. On a first visit it defaults to the user's currently active location."
WIP,345,REQ-DEF,Requirements,7,S7-R10,"  * **S7-R10:** Selecting one, several, or all locations reloads the report scoped to that set."
WIP,346,REQ-DEF,Requirements,7,S7-R11,"  * **S7-R11:** The location scope is always constrained to the locations the user can access; a location the user cannot access is never included, and if the selection resolves to none, the report falls back to the user's currently active location."
WIP,347,REQ-DEF,Requirements,7,S7-R12,"  * **S7-R12:** The advisor, customer, and asset filters combine: a job must pass all three to remain visible, and each also feeds the summary strip and each tab's Totals row (Story 5, Story 6)."
WIP,348,REQ-DEF,Requirements,7,S7-R13,"  * **S7-R13:** The per-row **Location** column is shown automatically whenever the current scope spans more than one location, and is hidden whenever a single location is in scope; the user does not toggle it in the column selector."
WIP,349,REQ-DEF,Requirements,7,S7-R14,"  * **S7-R14:** When the Location column is shown, each work-order row names that work order's location. Because a work order belongs to exactly one location, a WIP row never shows ""Multiple""; there are no drill-down or aggregating rows on this report (every row is already a single work order)."
WIP,353,CONTEXT-NOTE,Requirements,7,S7-R14,"_* Context note: the advisor, customer, and asset filters only change what is shown on screen and never reload the report; the date-range and location filters reload it. The date range narrows by the work order's created date — it is not a way to see what work-in-progress was on a past date._"
WIP,355,CONTEXT-NOTE,Requirements,7,S7-R14,"_* Context note: removing ""All Time"" and defaulting to ""This Week"" is a Chris product decision, not a scalability fix. Milan Zivanovic had approved keeping ""All Time"" on WIP — its population is bounded to currently-open work orders (not a historical scan), so ""All Time"" was never a scalability risk. This change is a product/UX choice._"
WIP,357,LABEL,Requirements,7,,**Negative Cases:**
WIP,359,REQ-DEF,Requirements,7,S7-N1,"  * **S7-N1:** If the combination of advisor, customer, and asset filters leaves no visible jobs, every tab shows the no-data message (§7) and no Totals row."
WIP,363,HEADING,Requirements,8,,### Story 8: Column Selection and Persistence
WIP,365,STORY-INTRO,Requirements,8,,"The user can choose which columns show, and the report remembers its setup."
WIP,367,LABEL,Requirements,8,,**Design:** See Story 10 **Jira:** TBD
WIP,369,LABEL,Requirements,8,,**Prerequisites:**
WIP,371,PREREQ,Requirements,8,,  * The report has loaded.
WIP,375,LABEL,Requirements,8,,**Requirements:**
WIP,377,REQ-DEF,Requirements,8,S8-R1,"  * **S8-R1:** A column-selection control — an icon button whose tooltip reads ""Column Selection"" — lets the user toggle each column on or off."
WIP,378,REQ-DEF,Requirements,8,S8-R2,  * **S8-R2:** The **Total** column is always shown and cannot be turned off; it is not offered in the control.
WIP,379,REQ-DEF,Requirements,8,S8-R3,"  * **S8-R3:** On first visit, the visible columns are those listed in S4-R2."
WIP,380,REQ-DEF,Requirements,8,S8-R4,  * **S8-R4:** Every other column listed in S4-R3 is available in the control and off by default.
WIP,381,REQ-DEF,Requirements,8,S8-R5,"  * **S8-R5:** Whatever columns are shown, they appear in the fixed left-to-right order of S4-R1 (toggling visibility never reorders columns), with Total always last."
WIP,382,REQ-DEF,Requirements,8,S8-R6,  * **S8-R6:** The column selection applies to every tab at once — the four tabs always show the same set of columns.
WIP,383,REQ-DEF,Requirements,8,S8-R7,"  * **S8-R7:** The report remembers, in the user's browser, the date range, advisor selection, customer selection, asset selection, location selection, column selection, and active tab, and restores them on the user's next visit."
WIP,384,REQ-DEF,Requirements,8,S8-R8,  * **S8-R8:** Restore is defensive: a saved value that is no longer valid falls back to that setting's default rather than breaking the view.
WIP,388,CONTEXT-NOTE,Requirements,8,S8-R8,_* Context note: persistence is per-browser (not tied to the user's account)._
WIP,390,HEADING,Requirements,9,,### Story 9: Export to PDF and CSV
WIP,392,STORY-INTRO,Requirements,9,,The user can download the current tab as a PDF or CSV.
WIP,394,LABEL,Requirements,9,,**Design:** See Story 10 **Jira:** TBD
WIP,396,LABEL,Requirements,9,,**Prerequisites:**
WIP,398,PREREQ,Requirements,9,,  * The report has loaded rows (Story 2).
WIP,402,LABEL,Requirements,9,,**Requirements:**
WIP,404,REQ-DEF,Requirements,9,S9-R1,"  * **S9-R1:** The toolbar has a menu, opened from a three-dot button, holding the download options ""Download (PDF)"" and ""Download (CSV)""."
WIP,405,REQ-DEF,Requirements,9,S9-R2,"  * **S9-R2:** Both downloads include only the columns currently shown, in the same left-to-right order as the screen, with Total last."
WIP,406,REQ-DEF,Requirements,9,S9-R3,"  * **S9-R3:** Both downloads honor the current date range and location filter, and include only the jobs left visible by the advisor, customer, and asset filters."
WIP,407,REQ-DEF,Requirements,9,S9-R4,  * **S9-R4:** Both downloads include a Totals row matching the on-screen Totals row for the tab.
