internal_id,testrail_case_id,testrail_link,report,section,title,title_len,d1_useful,d1_reason,d2a_sense,d2a_reason,d3_genuine_layman,d3_traceable,d3_jargon_in_tester_text,d3_internal_id_in_tester_text,refs
WIP-COL-07,C30472,https://shopview.testrail.io/index.php?/cases/view/30472,WIP,WIP — Columns & Rows,Days Open shows whole days since creation and reads 0 days / 1 days,67,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R12; §2 Known Limitations (v1))
WIP-COL-08,C30473,https://shopview.testrail.io/index.php?/cases/view/30473,WIP,WIP — Columns & Rows,Last Activity shows Today; Xd ago; or an em-dash when there is none,67,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R13)
WIP-EXP-01,C30510,https://shopview.testrail.io/index.php?/cases/view/30510,WIP,WIP — Exports,Work In Progress: a three-dot menu holds Download (PDF) and Download (CSV),74,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R1)
WIP-EXP-02,C30511,https://shopview.testrail.io/index.php?/cases/view/30511,WIP,WIP — Exports,"Downloads keep shown columns, honor filters, include the tab's Totals row",73,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R2; S9-R3; S9-R4 + Locations: line in every CSV/PDF export per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins))
WIP-EXP-03,C30512,https://shopview.testrail.io/index.php?/cases/view/30512,WIP,WIP — Exports,Downloaded money and Inv. Hrs values keep the on-screen formats,63,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R5; S9-R6)
WIP-EXP-04,C30513,https://shopview.testrail.io/index.php?/cases/view/30513,WIP,WIP — Exports,Inv. Hrs green/red coloring appears on screen and in the PDF; not the CSV,73,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R7)
WIP-EXP-05,C30514,https://shopview.testrail.io/index.php?/cases/view/30514,WIP,WIP — Exports,Days Open in a download is frozen at the moment the file is generated,69,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R8; Story 4 context note (Days Open live vs frozen))
WIP-EXP-06,C30515,https://shopview.testrail.io/index.php?/cases/view/30515,WIP,WIP — Exports,"The downloaded files are named ""wip-2-report.pdf"" and ""wip-2-report.csv""",72,KEEP,"Odd ""wip-2-report"" filenames documented as expected — prevents a false bug ticket.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R9)
WIP-EXP-07,C30516,https://shopview.testrail.io/index.php?/cases/view/30516,WIP,WIP — Exports,"Export headers read ""Unit"" and ""Branch"" — documented limitation, do not file",76,KEEP,Unit/Branch export headers documented as expected v1 — prevents a false bug ticket.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8665 (WIP spec Story 9 S9-E1; §2 Known Limitations (v1) - asset identifier RE-RULED to the VIN chain (VIN -> Unit # -> plate) by Chris Ward answer 2026-07-29 [newest-wins]; supersedes video P24 serial ruling; export header text unpinned)
WIP-EXP-08,C30517,https://shopview.testrail.io/index.php?/cases/view/30517,WIP,WIP — Exports,The PDF shows the shop logo at the top when one is set,54,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R10)
WIP-EXP-09,C30518,https://shopview.testrail.io/index.php?/cases/view/30518,WIP,WIP — Exports,"Export notifications: success caption, ""Empty export"" warning",61,KEEP,Export content/behavior contract (what is in the file / when it is refused) — distinct observable outcome.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8665 (specs/wip-work-in-progress.md Story 9 S9-R11; S9-R12; S9-R13; §7 User Feedback Summary)
WIP-EXP-10,C38918,https://shopview.testrail.io/index.php?/cases/view/38918,WIP,WIP — Exports,An over-cap Work In Progress download is refused with the too-large message,75,KEEP,"Over-cap export refusal for WIP - the third page Chris's Q3=A ruling brought into the cap, and the one the 2026-07-31 pass found missing.",SENSIBLE,"Cold-read PASS 2026-07-31: preconditions reachable (seeding named where needed), steps executable in order, expected follows from the steps, no internal contradiction, every control traceable to the spec or the driving story, domain logic sound, pass/fail observable by a non-technical tester.",PASS,yes,,,SV-8665 (WIP spec Story 9 — the 10; 000-row export cap applies to ALL SIX reports per Chris Ward answer 2026-07-31 Q3=A; the WIP spec page still has no cap line; his spec edit is pending)
WIP-FLT-01,C30498,https://shopview.testrail.io/index.php?/cases/view/30498,WIP,WIP — Filters,The Advisor filter lists the advisors in the loaded jobs; screen only,69,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (specs/wip-work-in-progress.md Story 7 S7-R1)
WIP-FLT-02,C30499,https://shopview.testrail.io/index.php?/cases/view/30499,WIP,WIP — Filters,"Customer filter is a type-ahead multi-select reading ""All customers""",68,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (specs/wip-work-in-progress.md Story 7 S7-R2; S7-R3)
WIP-FLT-03,C30500,https://shopview.testrail.io/index.php?/cases/view/30500,WIP,WIP — Filters,"Asset filter matches VIN, Unit #, or plate; ""All assets"" when empty",67,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8663 (WIP spec Story 7 S7-R4; S7-R5 - option text + match fields RE-RULED to the VIN chain (VIN -> Unit # -> plate) by Chris Ward answer 2026-07-29 [supersedes video P24])
WIP-FLT-04,C30501,https://shopview.testrail.io/index.php?/cases/view/30501,WIP,WIP — Filters,The date range offers the presets plus Custom; This Week default; no All Time,77,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (specs/wip-work-in-progress.md Story 7 S7-R6; §3 Key Decisions (date range defaults to This Week))
WIP-FLT-05,C30502,https://shopview.testrail.io/index.php?/cases/view/30502,WIP,WIP — Filters,The date range filters on the WO's created date and reloads on change,69,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (specs/wip-work-in-progress.md Story 7 S7-R7; S7-R8)
WIP-FLT-06,C30503,https://shopview.testrail.io/index.php?/cases/view/30503,WIP,WIP — Filters,"Location filter: rightmost multi-select with All locations, reloads on change",77,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (WIP spec Story 7 S7-R9; S7-R10 + on-screen location-scope indicator; spec v6 2026-07-29; single-location filter HIDDEN per Chris Ward answer 2026-07-31 Q1=A)
WIP-FLT-07,C30504,https://shopview.testrail.io/index.php?/cases/view/30504,WIP,WIP — Filters,The location scope never includes an inaccessible location,58,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (specs/wip-work-in-progress.md Story 7 S7-R11; Story 8 S8-R8)
WIP-FLT-08,C30505,https://shopview.testrail.io/index.php?/cases/view/30505,WIP,WIP — Filters,"Advisor, customer and asset filters AND together and recompute strip and Totals",79,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8663 (specs/wip-work-in-progress.md Story 7 S7-R12; S7-N1; Story 5 S5-R11; Story 6 S6-R6; §3 Key Decisions)
