internal_id,testrail_case_id,testrail_link,report,section,title,verdict,reason,merge_group,merge_survivor,sense_verdict,sense_reason,contradiction_group,contradiction_counterparts,contradiction_resolution,genuine_refs_ok,layman_runnable,layman_note,status_ledger,status_note,type,api_related
WIP-EXP-03,C30512,https://shopview.testrail.io/index.php?/cases/view/30512,WIP,WIP — Exports,Downloaded money and Inv. Hrs values keep the on-screen formats,KEEP,Export number formats plus the CSV quote-only-when-it-contains-a-comma rule - a real parsing contract.,,,SENSIBLE,"Five steps; step 3 checks the unquoted case too, which is what makes it a rule and not a guess.",,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-EXP-04,C30513,https://shopview.testrail.io/index.php?/cases/view/30513,WIP,WIP — Exports,Inv. Hrs green/red coloring appears on screen and in the PDF; not the CSV,WEAK-KEEP,"Colour in the PDF and monochrome in the CSV; cosmetic, and the column cannot be exported at all on this build.",,,SENSIBLE,Two steps.,,,,Y,OK,,NOT-BUILT,,Functional,False
WIP-EXP-05,C30514,https://shopview.testrail.io/index.php?/cases/view/30514,WIP,WIP — Exports,Days Open in a download is frozen at the moment the file is generated,KEEP,"Days Open frozen at generation time, so a one-day difference from the screen is expected - prevents a false off-by-one report.",,,SENSIBLE,Three steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-EXP-06,C30515,https://shopview.testrail.io/index.php?/cases/view/30515,WIP,WIP — Exports,"The downloaded files are named ""wip-2-report.pdf"" and ""wip-2-report.csv""",KEEP,"Two verbatim file names including the odd ""-2-"" segment, explicitly marked do-not-file.",,,SENSIBLE,Closed names version-pinned to WIP v6 S9-R9 - Rule 42 satisfied.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-EXP-07,C30516,https://shopview.testrail.io/index.php?/cases/view/30516,WIP,WIP — Exports,"Export headers read ""Unit"" and ""Branch"" — documented limitation, do not file",KEEP,"The on-screen-versus-export header difference (Asset/Location becoming Unit/Branch), documented as expected.",,,SENSIBLE,Three steps; expected 4 asks the tester to record rather than assert the unpinned half.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-EXP-08,C30517,https://shopview.testrail.io/index.php?/cases/view/30517,WIP,WIP — Exports,The PDF shows the shop logo at the top when one is set,WEAK-KEEP,PDF logo plus the CSV-never negative; a near-duplicate of the logo cases on the other five reports.,,,SENSIBLE,Two steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-EXP-09,C30518,https://shopview.testrail.io/index.php?/cases/view/30518,WIP,WIP — Exports,"Export notifications: success caption, ""Empty export"" warning",KEEP,"Three verbatim export notifications across success, empty and failure.",,,SENSIBLE,"Three states, three steps; the failure step is hedged.",,,,Y,TOOL,The failure path needs the network cut.,VIU-Observed-PASS,,Functional,False
WIP-EXP-10,C38918,https://shopview.testrail.io/index.php?/cases/view/38918,WIP,WIP — Exports,An over-cap Work In Progress download is refused with the too-large message,KEEP,"Over-cap refusal with the PO-ruled suite-wide message, and the WIP spec's silence disclosed.",,,SENSIBLE,Expected 4 tells the tester plainly that the state is unreachable here and to record it.,,,,Y,OK,,EXTERNAL-DEPENDENCY,,Negative,False
WIP-FLT-01,C30498,https://shopview.testrail.io/index.php?/cases/view/30498,WIP,WIP — Filters,The Advisor filter lists the advisors in the loaded jobs; screen only,KEEP,Advisor filter is on-screen only with no reload - the interaction-model contract for this report's three narrowing filters.,,,SENSIBLE,Three steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-FLT-02,C30499,https://shopview.testrail.io/index.php?/cases/view/30499,WIP,WIP — Filters,"Customer filter is a type-ahead multi-select reading ""All customers""",KEEP,Customer type-ahead plus the rule that Clear appears only once something is selected.,,,SENSIBLE,Four steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-FLT-03,C30500,https://shopview.testrail.io/index.php?/cases/view/30500,WIP,WIP — Filters,"Asset filter matches VIN, Unit #, or plate; ""All assets"" when empty",KEEP,Asset filter option text and match fields follow the PO-ruled VIN chain; the build leads with the unit number.,,,SENSIBLE,Four steps; expected 5 carries the non-vehicle serial-number note.,,,,Y,OK,,DEVIATION,,Functional,False
WIP-FLT-04,C30501,https://shopview.testrail.io/index.php?/cases/view/30501,WIP,WIP — Filters,The date range offers the presets plus Custom; This Week default; no All Time,KEEP,"Preset list, the This Week default and the absence of All Time.",,,SENSIBLE,Two steps on a fresh visit.,,,,Y,OK,,DEVIATION,,Functional,False
WIP-FLT-05,C30502,https://shopview.testrail.io/index.php?/cases/view/30502,WIP,WIP — Filters,The date range filters on the WO's created date and reloads on change,KEEP,"Created-date filtering, reload on change, and the span cap.",,,SENSIBLE,"MODEL PATTERN: expected 3 states the SPEC value and expected 4 separately tells the tester the build is one day off, already known and with the product owner, and to record what they see. That is how IV-NAV-05, IV-EXP-10 and WIP-COL-02 should have been written.",,,,Y,OK,,DEVIATION,,Functional,False
WIP-FLT-06,C30503,https://shopview.testrail.io/index.php?/cases/view/30503,WIP,WIP — Filters,"Location filter: rightmost multi-select with All locations, reloads on change",KEEP,"Location filter anatomy, first-visit default, reload on change, the scope indicator, and the PO-ruled hidden filter for a one-location user.",,,SENSIBLE,Five steps.,,,,Y,OK,,DEVIATION,,Functional,False
WIP-FLT-07,C30504,https://shopview.testrail.io/index.php?/cases/view/30504,WIP,WIP — Filters,The location scope never includes an inaccessible location,KEEP,"An inaccessible location never enters scope, with two fallback paths - a tenant-safety contract.",,,SENSIBLE,Three steps.,,,,Y,OK,,VIU-Observed-PASS,,Negative,False
WIP-FLT-08,C30505,https://shopview.testrail.io/index.php?/cases/view/30505,WIP,WIP — Filters,"Advisor, customer and asset filters AND together and recompute strip and Totals",KEEP,"The three on-screen filters AND together and the strip and Totals recompute from the visible jobs, with the empty state.",,,SENSIBLE,"Three steps, incremental.",,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-FLT-09,C38916,https://shopview.testrail.io/index.php?/cases/view/38916,WIP,WIP — Filters,The Location column is automatic and never reads Multiple on a work-order row,KEEP,"The Location column model, the never-""Multiple"" invariant and the Branch export header.",,,CONTRADICTION,"Expected 1, 4 and 5 assert the SELECTOR-controlled model - ""Location is offered in the column-selection control ... The column does not appear or disappear on its own"" - which is the opposite of WIP v6 S7-R13/S4-R3 cited in its own refs (""automatic visibility - shown only when more than one location is in scope"") and the opposite of the Location cases on all five other reports. Group CG-WIP-LOCATION-COLUMN with WIP-COL-01 and WIP-COL-02. Winner by Rule 33: the spec. Resolution needs the QA lead's ruling because it reverses a previous pass's deliberate choice to follow the build.",CG-WIP-LOCATION-COLUMN with WIP-COL-01 and WIP-COL-02,see sense_reason,aligned to the precedence winner (see sense_reason),Y,OK,,DEVIATION,,Functional,False
WIP-PERM-01,C30526,https://shopview.testrail.io/index.php?/cases/view/30526,WIP,WIP — Permissions,Ordinary reports access covers opening and downloading Work In Progress,KEEP,Permission allow side across the report and its downloads.,,,SENSIBLE,Three steps; expected 3 says what to do if the build disagrees.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-PERM-02,C30527,https://shopview.testrail.io/index.php?/cases/view/30527,WIP,WIP — Permissions,Without reports access Work In Progress is absent from the navigation,KEEP,Permission block side.,,,SENSIBLE,Two steps; the note also asks for the direct-URL probe.,,,,Y,OK,,VIU-Observed-PASS,,Negative,False
WIP-PERS-01,C30506,https://shopview.testrail.io/index.php?/cases/view/30506,WIP,WIP — Column Selection & Persistence,Column Selection toggles columns; Total is not offered at all,KEEP,"Column-selection control, its verbatim tooltip, and the Total-cannot-be-hidden invariant.",,,SENSIBLE,Three steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-PERS-02,C30507,https://shopview.testrail.io/index.php?/cases/view/30507,WIP,WIP — Column Selection & Persistence,Toggling columns never reorders them (Total always last),WEAK-KEEP,Order stability under toggling plus the all-tabs-share-one-selection rule; the first half re-asserts WIP-COL-01's fixed order.,,,SENSIBLE,Three steps; the cross-tab check is the part only this case makes.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-PERS-03,C30508,https://shopview.testrail.io/index.php?/cases/view/30508,WIP,WIP — Column Selection & Persistence,"Remembers the date range, filter selections, location, columns",KEEP,"Persistence of seven settings plus the active tab, and the per-browser (not per-account) scope.",,,SENSIBLE,Four steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-PERS-04,C30509,https://shopview.testrail.io/index.php?/cases/view/30509,WIP,WIP — Column Selection & Persistence,A saved setting that is no longer valid falls back to its default,KEEP,Defensive restore of a stale saved setting.,,,SENSIBLE,Two steps.,,,,Y,OK,,VIU-Observed-PASS,,Negative,False
WIP-PLACE-01,C30462,https://shopview.testrail.io/index.php?/cases/view/30462,WIP,WIP — Tab Placement,"Status-to-tab mapping: Estimate, Complete, In Progress and Review work orders",KEEP,The status-to-tab mapping and the nowhere-else exclusivity.,,,SENSIBLE,"Four seeded work orders, one per status.",,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-PLACE-03,C30464,https://shopview.testrail.io/index.php?/cases/view/30464,WIP,WIP — Tab Placement,Approved started-boundary: time or part received vs neither decides the tab,KEEP,The started-boundary rule - clocked time OR a received part decides which Approved tab a job lands in. The subtlest placement rule in the report.,,,SENSIBLE,Three deliberately-shaped Approved work orders covering both started kinds and neither.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SCOPE-01,C30456,https://shopview.testrail.io/index.php?/cases/view/30456,WIP,WIP — Scope & Loading,Every open service WO at a selected location appears in the report,KEEP,All five open statuses qualify - the inclusion half of the row-scope contract.,,,SENSIBLE,"Five seeded work orders, one per status.",,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SCOPE-02,C30457,https://shopview.testrail.io/index.php?/cases/view/30457,WIP,WIP — Scope & Loading,Invoiced; Paid and part-sale work orders never appear,KEEP,"Invoiced, Paid and part-sale work orders excluded from rows, totals, the strip AND the download - a four-surface negative (Rule 40).",,,SENSIBLE,Four steps covering all four surfaces.,,,,Y,OK,,DEVIATION,,Negative,False
WIP-SCOPE-03,C30458,https://shopview.testrail.io/index.php?/cases/view/30458,WIP,WIP — Scope & Loading,Each qualifying work order appears exactly once in exactly one tab,KEEP,"Each qualifying job appears exactly once in exactly one tab, and a nothing-approved job still appears.",,,SENSIBLE,Three steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SCOPE-04,C30459,https://shopview.testrail.io/index.php?/cases/view/30459,WIP,WIP — Scope & Loading,While loading the standard indicator shows and old rows stay until data,WEAK-KEEP,"Loading indicator behaviour; a near-duplicate of PV-NAV-03, TU-NAV-05 and SBR-STATE-03 across reports.",,,SENSIBLE,Two steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SCOPE-05,C30460,https://shopview.testrail.io/index.php?/cases/view/30460,WIP,WIP — Scope & Loading,No qualifying work orders: every tab shows the no-data message and no Totals,KEEP,"The no-data state across all four tabs, the (0) counts, and the one-empty-tab-among-populated-tabs case.",,,SENSIBLE,Verbatim message; three steps covering both shapes of emptiness.,,,,Y,OK,,VIU-Observed-PASS,,Negative,False
WIP-SORT-01,C30483,https://shopview.testrail.io/index.php?/cases/view/30483,WIP,WIP — Sorting,The initial sort is Days Open with the longest-open work order first,KEEP,The initial Days Open descending sort - the report's opening priority order.,,,SENSIBLE,Two steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SORT-02,C30484,https://shopview.testrail.io/index.php?/cases/view/30484,WIP,WIP — Sorting,"Clicking a header sorts ascending, clicking again toggles descending",KEEP,"Sort toggle semantics, no third state, and one column at a time.",,,SENSIBLE,Four steps including the third click.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SORT-03,C30485,https://shopview.testrail.io/index.php?/cases/view/30485,WIP,WIP — Sorting,Columns sort by underlying values; Asset sorts by the identifier shown,KEEP,"Sort by underlying value versus text, and the Asset sort key following the PO-ruled identifier.",,,SENSIBLE,Five steps; the note admits the mixed-identifier sort key is unpinned.,,,,Y,OK,,DEVIATION,,Functional,False
WIP-SORT-04,C30486,https://shopview.testrail.io/index.php?/cases/view/30486,WIP,WIP — Sorting,Sorting reorders only the active tab's rows; Totals stays at the bottom,KEEP,Sort scope is the active tab only and the Totals row stays out of the sort.,,,SENSIBLE,Three steps.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SUM-01,C30487,https://shopview.testrail.io/index.php?/cases/view/30487,WIP,WIP — Summary Strip,The summary strip shows seven figures in a fixed order as US dollars,KEEP,"The seven summary figures, their order and their currency format.",,,SENSIBLE,Closed list version-pinned to WIP v6 S5-R1 - Rule 42 satisfied.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
WIP-SUM-02,C30488,https://shopview.testrail.io/index.php?/cases/view/30488,WIP,WIP — Summary Strip,Total Earned is the hero figure and equals the started-stage figures summed,KEEP,Hero styling plus the Total Earned = Started-Earned + Ready to Invoice identity - a money contract.,,,SENSIBLE,Three steps with the addition done by hand.,,,,Y,OK,,VIU-Observed-PASS,,Functional,False
