FD ID,TestRail Case ID,TestRail Link,Area,Title,Priority,Fresh Status (2026-07-10),What needs to be done (plain),Fresh Evidence / Note
FD-FLAG-001,C28596,https://shopview.testrail.io/index.php?/cases/view/28596,Feature-flag gating,"Verify that with the Fees & Discounts feature turned off, all fee/discount screens are hidden everywhere",High,VIU-Blocked-Env,Needs a window where the Fees & Discounts feature can be turned off. Test when that is available.,"org flag toggling deliberately NOT done: shared env, manual tester active today | WORDING+VIU 2026-07-13: BLOCKED-ENV: cannot take a feature-off window on the shared qb env while a manual tester is active. Wording made layman. | V1_3 (2026-07-17): Δ2 — Story 10 renamed 'history log' -> 'audit log' (terminology only; gates/behavior/status unchanged). Notes-only touch: the reader-facing text of this case already uses the exact build labels ('Audit Log' ⋮ menu / 'Work Order Log' page) and carries no generic history-log prose. The internal `area`/section name is left as-is (TestRail section rename not authorized)."
FD-FLAG-002,C28597,https://shopview.testrail.io/index.php?/cases/view/28597,Feature-flag gating,Verify the work-order audit log still shows fee/discount entries even when the Fees & Discounts feature is off,Medium,VIU-Blocked-Env,Needs a window where the Fees & Discounts feature can be turned off. Test when that is available.,as FD-FLAG-001 | V1_2 (2026-07-13): history-log gate updated per S13-R10 — WO-level history requires Work Orders: Create and Edit; line-level history requires Work Order Lines: Create and Edit (was View History Logs). Expected/preconditions updated; needs live re-VIU. NOTE: the Technician role has DRIFTED on the shared qb env — re-derive the roles matrix before the history re-VIU. | WORDING+VIU 2026-07-13: BLOCKED-ENV + V1_2 re-VIU pending: needs a feature-off window (not takeable on the shared env) to confirm history entries stay visible. Wording made layman. | V1_3 (2026-07-17): Δ2 terminology sweep — Story 10 renamed 'history log' -> 'audit log' throughout (terminology only; gates/behavior/status unchanged). Generic 'history log / history entry / work-order history' prose replaced with 'audit log / audit-log entry'; the exact build labels 'Audit Log' (⋮ menu) and 'Work Order Log' (page) kept per Standing Rule 9. TestRail section name left as-is (rename not authorized).
FD-FLAG-003,C28598,https://shopview.testrail.io/index.php?/cases/view/28598,Feature-flag gating,"Verify that even with the feature on, the matching permission is still needed to use fees/discounts",Medium,VIU-Blocked-Env,Needs a window where the Fees & Discounts feature can be turned off. Test when that is available.,"as FD-FLAG-001; the flag-ON half of the AND-gate is fresh-proven (FD-PERM-010) | WORDING+VIU 2026-07-13: BLOCKED-ENV (permission half): the See-Financial-Data masking half is established, but the full both-gates check needs a restricted-role login — re-run after the roles matrix is re-derived. Wording made layman."
FD-HIST-004,C28563,https://shopview.testrail.io/index.php?/cases/view/28563,Audit log — visibility,Verify fee/discount audit-log entries stay visible when the fee/discount screens are hidden by the feature being off,High,VIU-Blocked-Env,Needs a window where the Fees & Discounts feature can be turned off (it can't be toggled on the shared environment). Test when that is available.,feature-flag OFF window deliberately not taken on the shared env (manual tester active today) | V1_2 (2026-07-13): history-log gate updated per S13-R10 — WO-level history requires Work Orders: Create and Edit; line-level history requires Work Order Lines: Create and Edit (was View History Logs). Expected/preconditions updated; needs live re-VIU. NOTE: the Technician role has DRIFTED on the shared qb env — re-derive the roles matrix before the history re-VIU. | WORDING+VIU 2026-07-13: BLOCKED-ENV: needs a feature-off window (not takeable on the shared env with a live tester). | V1_3 (2026-07-17): Δ2 terminology sweep — Story 10 renamed 'history log' -> 'audit log' throughout (terminology only; gates/behavior/status unchanged). Generic 'history log / history entry / work-order history' prose replaced with 'audit log / audit-log entry'; the exact build labels 'Audit Log' (⋮ menu) and 'Work Order Log' (page) kept per Standing Rule 9. TestRail section name left as-is (rename not authorized).
FD-QB-001,C28544,https://shopview.testrail.io/index.php?/cases/view/28544,QuickBooks sync,"Verify each fee/discount exports to QuickBooks as its own invoice line item (fee adds, discount subtracts)",High,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,QB invoice line internals unobservable (no read API; export of re-invoiced WOs fails on duplicate doc numbers) — needs QB-UI eyeball of a cleanly synced invoice | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the QuickBooks invoice line-item internals are only visible inside QuickBooks (no QB read API; and re-invoiced work orders currently fail to export on duplicate document numbers) — a human logged into QuickBooks is needed to confirm. Observable today: adjustment-item-mapping-status = QuickBooks connected + Fee item mapped + Discount item mapped (checked live).
FD-QB-002,C28545,https://shopview.testrail.io/index.php?/cases/view/28545,QuickBooks sync,Verify the QuickBooks line description equals the fee/discount name and uses the mapped Fee/Discount item,High,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,as FD-QB-001 — needs QB UI (generic Fee/Discount item + description=name) | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the QuickBooks invoice line-item internals are only visible inside QuickBooks (no QB read API; and re-invoiced work orders currently fail to export on duplicate document numbers) — a human logged into QuickBooks is needed to confirm. Observable today: adjustment-item-mapping-status = QuickBooks connected + Fee item mapped + Discount item mapped (checked live).
FD-QB-003,C28546,https://shopview.testrail.io/index.php?/cases/view/28546,QuickBooks sync — edge,Verify a $0.00 fee/discount is skipped when sent to QuickBooks,Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,as FD-QB-001 — $0-line skip only visible QB-side | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the QuickBooks invoice line-item internals are only visible inside QuickBooks (no QB read API; and re-invoiced work orders currently fail to export on duplicate document numbers) — a human logged into QuickBooks is needed to confirm. Observable today: adjustment-item-mapping-status = QuickBooks connected + Fee item mapped + Discount item mapped (checked live).
FD-QB-004,C28547,https://shopview.testrail.io/index.php?/cases/view/28547,QuickBooks — mapping guard,Verify adding a fee is blocked when the Fee item is not mapped to QuickBooks,High,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,"unmap not achievable today: PUT bookkeeping/settings {settings:{feeItemId:null}} -> 500 (requestId 4bd14847); flat payload -> 400 'settings missing'. Mapping stayed connected+mapped (verified). Guard cycle needs a working unmap (dev/QB-side) | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the mapping-guard block cannot be driven — the two items are currently mapped and the unmap call (PUT /api/bookkeeping/settings) 500s on this env, so an unmapped state can't be created. The guard's data source (connected/feeItemMapped/discountItemMapped) is observable and all true."
FD-QB-005,C28548,https://shopview.testrail.io/index.php?/cases/view/28548,QuickBooks — mapping guard,Verify adding a discount is blocked when the Discount item is not mapped to QuickBooks,High,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,"as FD-QB-004 (unmap 500) | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the mapping-guard block cannot be driven — the two items are currently mapped and the unmap call (PUT /api/bookkeeping/settings) 500s on this env, so an unmapped state can't be created. The guard's data source (connected/feeItemMapped/discountItemMapped) is observable and all true."
FD-QB-006,C28549,https://shopview.testrail.io/index.php?/cases/view/28549,QuickBooks — mapping guard scope,"Verify the mapping block applies on every add place (work order, labor line, part, part sale, apply-from-template)",Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,"as FD-QB-004 (unmap 500) | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the mapping-guard block cannot be driven — the two items are currently mapped and the unmap call (PUT /api/bookkeeping/settings) 500s on this env, so an unmapped state can't be created. The guard's data source (connected/feeItemMapped/discountItemMapped) is observable and all true."
FD-QB-007,C28550,https://shopview.testrail.io/index.php?/cases/view/28550,QuickBooks — mapping guard (auto-apply),Verify an auto-apply template cannot be saved while the matching QuickBooks item is not mapped,Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,"as FD-QB-004 (unmap 500) | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the mapping-guard block cannot be driven — the two items are currently mapped and the unmap call (PUT /api/bookkeeping/settings) 500s on this env, so an unmapped state can't be created. The guard's data source (connected/feeItemMapped/discountItemMapped) is observable and all true."
FD-QB-008,C28551,https://shopview.testrail.io/index.php?/cases/view/28551,QuickBooks — mapping guard exceptions,"Verify creating/editing a non-auto-apply template is always allowed, with no block when QuickBooks is not connected",Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,as FD-QB-004; positive half (template create while MAPPED) works throughout | WORDING+VIU 2026-07-13: Observable half CONFIRMED live: creating a non-auto-apply template is always allowed (template create 201). The 'no block when QuickBooks not connected' half is Blocked-Env — QuickBooks is connected here and cannot be disconnected on the shared env.
FD-QB-009,C28552,https://shopview.testrail.io/index.php?/cases/view/28552,QuickBooks — unmap recovery,"Verify unmapping an in-use item sends affected invoices to Unexported Items (recoverable, no data lost)",Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company; the unmap action also currently errors on this environment. Test once QuickBooks is connected and that is working.,unexported-items list + retry + mark-done endpoints re-exercised (mark-done 200 on my entries); the unmap-in-flight repro blocked by the unmap 500 | WORDING+VIU 2026-07-13:  BLOCKED-ENV: cannot unmap an in-use item — the unmap call 500s on this env — so the route-to-Unexported-Items behavior can't be driven. (The Unexported Items list itself is reachable and returns data.)
FD-QB-010,C28553,https://shopview.testrail.io/index.php?/cases/view/28553,QuickBooks — Class,"Verify a single QuickBooks Class applies to every synced line, including fee/discount lines",Low,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,Class application only visible QB-side | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the QuickBooks invoice line-item internals are only visible inside QuickBooks (no QB read API; and re-invoiced work orders currently fail to export on duplicate document numbers) — a human logged into QuickBooks is needed to confirm. Observable today: adjustment-item-mapping-status = QuickBooks connected + Fee item mapped + Discount item mapped (checked live).
FD-QB-011,C28554,https://shopview.testrail.io/index.php?/cases/view/28554,QuickBooks — Class validation,Verify a deleted/deactivated QuickBooks Class stops the whole invoice sync (no substitution),Low,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,stale-Class abort only reproducible QB-side | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the QuickBooks invoice line-item internals are only visible inside QuickBooks (no QB read API; and re-invoiced work orders currently fail to export on duplicate document numbers) — a human logged into QuickBooks is needed to confirm. Observable today: adjustment-item-mapping-status = QuickBooks connected + Fee item mapped + Discount item mapped (checked live).
FD-QB-013,C28556,https://shopview.testrail.io/index.php?/cases/view/28556,QuickBooks — negative totals,Verify discount lines to QuickBooks are capped in whole cents (largest-remainder) so they sum exactly to the floored subtotal,Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,penny-cap allocation of discount LINES only visible on QB invoice lines | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the largest-remainder penny allocation on the QuickBooks discount lines is only visible inside QuickBooks (same as FD-CALC-017). The in-app $0.00 floor half is verified.
FD-QB-015,C28558,https://shopview.testrail.io/index.php?/cases/view/28558,QuickBooks — negative totals,Verify the excess is recorded as a customer credit and posts to QuickBooks as a tax-exempt goodwill credit,Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,"IN-APP HALF VERIFIED TODAY: invoicing the over-discounted WO recorded a CUSTOMER CREDIT (unpaid-transactions 2->4; 'current' bucket -11.63 -> -119.73 = +9.14 invoice & -117.24 credit exactly). QB goodwill-memo half unobservable: invoice export fails on the duplicate-doc-number env bug, no credit_memo export fired, no QB read API — needs QB UI on a cleanly synced org | WORDING+VIU 2026-07-13: In-app customer-credit half VERIFIED 2026-07-10 (invoicing an over-discounted WO recorded a customer credit of exactly the excess). BLOCKED-ENV: the QuickBooks tax-exempt goodwill credit-memo half needs a human in QuickBooks (export fails on duplicate document numbers; no QB read API)."
FD-QB-016,C28559,https://shopview.testrail.io/index.php?/cases/view/28559,QuickBooks sync — tax,Verify a synced line's tax follows the fee/discount's Taxable setting,Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company. Test this in QuickBooks once that is available.,tax code on the QB line unobservable in-app; in-app taxable base shifts re-proven (FD-CALC-011) | WORDING+VIU 2026-07-13:  BLOCKED-ENV: the QuickBooks invoice line-item internals are only visible inside QuickBooks (no QB read API; and re-invoiced work orders currently fail to export on duplicate document numbers) — a human logged into QuickBooks is needed to confirm. Observable today: adjustment-item-mapping-status = QuickBooks connected + Fee item mapped + Discount item mapped (checked live).
