"Locations: Staging Heavy Duty - 9919"
Type,"Part #",Description,Category,Vendor,"Units Sold","Units Returned","Sold (WO)","Sold (Parts Sale)","Unit Cost","Sell Price",Revenue,Margin,"Margin %",Demand,"Last Sale","On Hand",Turns/Yr,Min,Max
Inventory,NL4905-300,"3"" BLUE SILICONE HOSE","HD-Cooling & HVAC","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,9.00,0.00,0,0
Inventory,NL4920-45-275,"2-3/4"" X 7"" LEGS 45 BLUE SILIC","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,NL4920-45-300,"3"" X 7.5"" LEGS 45 BLUE SILICON","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,NL4920-90-150,"1-1/2"" X 6"" LEGS 90 BLUE SILIC","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,NL4920-90-300,"3"" X 7.5"" LEGS 90 BLUE SILICON","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,NL4955-150,"1-1/2"" HD RAD HOSE","HD-Cooling & HVAC","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,NL4955-175,"1-3/4"" HD RAD HOSE","HD-Cooling & HVAC","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,NL506-10,"#10 GREY RUBBER PUSH-ON HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,15.00,0.00,10,25
Inventory,NL560-016,"5/32 SYNFLEX, BLACK GENUINE SAE J844 DOT AIRBRAKE TUBING","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"495 days",25.00,0.00,5,20
Inventory,NL560-02,"1/8 SYNFLEX, BLACK GENUINE SAE J844 DOT AIRBRAKE TUBING","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,10,25
Inventory,NL560-12,"3/4 SYNFLEX, BLACK GENUINE SAE J844 DOT AIRBRAKE TUBING","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,20.00,0.00,15,50
Inventory,NLS80508,"DEF TEST STRIP",HD-Emissions,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,47.00,0.00,0,0
Inventory,NN8SC-075,"3/4"" NC NYLON LOCKNUT",HD-Fasteners,"Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"227 days",56.00,0.00,0,0
Inventory,NN8SC-100,"1"" NC NYLON LOCKNUT",HD-Fasteners,"Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,22.00,0.00,0,0
Inventory,NN8SF-050,"1/2"" NF NYLON LOCKNUT",HD-Fasteners,"Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"448 days",104.00,0.00,0,0
Inventory,NN8SF-062,"5/8"" NF NYLON LOCKNUT",HD-Fasteners,"Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"223 days",181.00,0.00,0,0
Inventory,NPG-24,"NYLON GASKET","HD-Equipment & Hydraulics","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,NSI-1335,"3/8"" X 50' ORANGE TWINLINE NON CONDUCTIVE C/W ENDS","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,P012,"PUMP DHOLLANDIA","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,P164166,"HYDRAULIC FILTER (HF7070/HF30262, 51683/57852, H9075)",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,P165675,"Spin-On Hydraulic Filter, Flush Loop",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"402 days",4.00,0.00,0,1
Inventory,P206614,"4"" Exhaust Flared Adapter",HD-Exhaust,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,P226140,"3"" FLEX PIPE 2FT",Uncategorized,"Zoburg Maintenance",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,P27-1127-001,"HEADLAMP ROCKER SWITCH KNWRTH","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,P535770,"AIR FILTER, PRIMARY, FLAME RETARDENT (AF25555(NON FR), 46671FR, RS4578)",HD-Filters,"Yiridge Equipment",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,P550507,"Engine Oil Filter, 8.1l Vortec",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,P550527,"Fuel/Water Separator Cartridge, Ford 6.0L/Maxxforce 5",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,P550848,"FUEL/WATER SEPARATOR, (FS19732, 33732, BF1385-SPS)",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,P553771,"Oil Filter",HD-Filters,"Niplains Towing",0.00,0.00,1.00,0.00,$18.94,$33.82,$33.82,$14.88,44.0%,0,—,2.00,0.00,0,1
Inventory,P556245,"FUEL FILTER (FF167, WF8018/33166, BF825)",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"518 days",2.00,0.00,0,1
Inventory,P566151,"Tank Breather Filter, 1"" MNPT",HD-Filters,"Niplains Towing",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,P573107,"Hydraulic Cartridge Filter, Caterpillar",HD-Filters,"Cimill Landscaping",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,P607764,"INTAKE HEAT SHIELD FOR PETERBILT P/N:D66-6208-110",HD-Exhaust,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,P827653,"AIR FILTER (AF25555, 46671, RS3542)",HD-Filters,"Niplains Towing",0.00,0.00,1.00,0.00,$44.97,$74.95,$74.95,$29.98,40.0%,0,—,0.00,0.00,0,0
Inventory,P829332,"AIR FILTER, INNER (AF25484, 46672, RS3543)",HD-Filters,"Niplains Towing",0.00,0.00,1.00,0.00,$40.57,$67.62,$67.62,$27.05,40.0%,0,—,0.00,0.00,0,0
Inventory,P92-1571-0600,"DIFF TEMP SENSOR PIGTAIL","HD-Steering & Suspension","Keman Electrical",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,PA2771,"AIR FILTER, Volvo Powered Construction Equipment (AF4100, X770088)",HD-Filters,"Nevale Foods",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PA32007,"Engine Air FIlter",HD-Filters,"Zoburg Maintenance",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,1,2
Inventory,"PAC 12040953 B","Connector, Female (6 Cav)","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"436 days",8.00,0.00,0,0
Inventory,PAC-12015860-L,"TERMINAL, FEMALE 18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"545 days",21.00,0.00,0,0
Inventory,PAC-12015869-L,"TERMINAL, FEMALE","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,12.00,0.00,5,10
Inventory,PAC-12034413-B,"SEAL-CABLE, MALE CAVITY","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,PAC-12040977-B,PLUG,"HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PAC-12047767-L,"TERMINAL, FEMALE 16-18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"469 days",11.00,0.00,0,0
Inventory,PAC-12048074-L,"TERMINAL, FEMALE 16-18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"389 days",22.00,0.00,0,0
Inventory,PAC-12048159-L,"TERMINAL-MALE, 16-18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PAC-12052634-B,"LOCK-SECONDARY, 2 POS,FMAL","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,PAC-12052848-B,"CONNECTOR-FEMALE, 6 CAV, M","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,PAC-12065425-B,"CONNECTOR-FEMALE, 10 CAV, M","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PAC-12077411,"TERMINAL, FEMALE 16-18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"269 days",45.00,0.00,0,0
Inventory,PAC-12103881-L,"TERMINAL, FEMALE 16-18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,11.00,0.00,0,0
Inventory,PAC-12124075-L,"TERMINAL, FEMALE .18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,200.00,0.00,20,70
Inventory,PAC-12129493-L,"TERMINAL, FEMALE 12-14 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,13.00,0.00,0,0
Inventory,PAC-12162188-B,PLUG,"HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PAC-12162197-B,"CONNECTOR-FEMALE, 2 CAV, M","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PAC-12191235-B,"SEAL CABLE FEMALE GT","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,27.00,0.00,0,0
Inventory,PAC-12191819-L,"TERMINAL, FEMALE 16-18 AWG","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,11.00,0.00,0,0
Inventory,PAC-12191914,"CAP AY 1-6 CAV GT150S","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,PAC-15304719-L,"TERMINAL, FEMALE","HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,5,15
Inventory,PAC-15305171-B,"Seal, GT150","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,PAC-15305351-B,"SEAL CABLE, 1.7-2.1MM","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,18.00,0.00,0,0
Inventory,PAC-15324980-B,"SEAL-CABLE, 14/16 GA (762162)","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,31.00,0.00,10,20
Inventory,PAC-15324985-B,"SEAL-CABLE, 1.6-2.15MM CA","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,11.00,0.00,10,20
Inventory,PAC-15326654-B,"CONNECTOR-FEMALE, 8 CAV, GT","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"419 days",1.00,0.00,0,3
Inventory,PAC-15366060-B,"SEAL CABLE GT SERIES","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,25.00,0.00,0,0
Inventory,PAC-15492543-B,"CONNECTOR-FEMALE, 30 CAV, M","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PAC/12160482-B,CONNECTOR,"HD-Lighting & Electrical","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PATC-1,"1 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"304 days",28.00,0.00,5,15
Inventory,PATC-15,"15 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"230 days",38.00,0.00,5,15
Inventory,PATC-2,"2 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,27.00,0.00,5,15
Inventory,PATC-20,"20 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"313 days",34.00,0.00,5,15
Inventory,PATC-3,"3 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,46.00,0.00,5,10
Inventory,PATC-35,"35 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,24.00,0.00,5,15
Inventory,PATC-4,"4 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,23.00,0.00,5,15
Inventory,PATC-5,"5 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"446 days",27.00,0.00,5,15
Inventory,PATC-7-1/2,"7-1/2 AMP ATC FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,42.00,0.00,5,15
Inventory,PATM-15LP,"15 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,48.00,0.00,5,15
Inventory,PATM-2,"2 AMP ATM FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"263 days",18.00,0.00,5,15
Inventory,PATM-20LP,"20 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,40.00,0.00,5,15
Inventory,PATM-25LP,"25A LOW PRO BLADE FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,25.00,0.00,5,15
Inventory,PATM-3,"3 AMP ATM FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"368 days",19.00,0.00,5,15
Inventory,PATM-30LP,"30 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,42.00,0.00,5,15
Inventory,PATM-3LP,"3 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PATM-4,"4 AMP ATM FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,27.00,0.00,5,15
Inventory,PATM-4LP,"4 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,PATM-5,"5 AMP ATM FUSE","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"237 days",18.00,0.00,5,15
Inventory,PATM-5LP,"5 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,PATM-71/2LP,"7-1/2 AMP ATM FUSE LO/PRO","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,PBFPS401C,"DOT 4 BRAKE FLUID",HD-Fluids,"Baplains Solutions",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,PBFPS432C,"DOT 4 BRAKE FLUID, 1L",HD-Fluids,"Baplains Solutions",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"368 days",2.00,0.00,0,0
Inventory,PC1462-12,"3/4"" BRASS DOT TUBE PUSH-IN UN","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,1,3
Inventory,PC1464-8,"1/2"" BRASS DOT TUBE PUSH-IN TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,4
Inventory,PC1464R-64,"3/8"" X 1/4"" BRASS DOT UNION REDUCING TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,PC1465-4,"1/4"" BRASS DOT TUBE PUSH-IN 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"543 days",3.00,0.00,1,3
Inventory,PC1465-6,"3/8"" BRASS DOT TUBE PUSH-IN 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1465-8,"1/2"" BRASS DOT TUBE PUSH-IN 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1466-4A,"1/4"" BRASS DOT TUBE PUSH-IN X 1/8"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,1
Inventory,PC1466-6B,"3/8"" BRASS DOT TUBE PUSH-IN X 1/4"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,1
Inventory,PC1466-6C,"3/8"" BRASS DOT TUBE PUSH-IN X 3/8"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,1
Inventory,PC1466-8C,"1/2"" BRASS DOT TUBE PUSH-IN X 3/8"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,1
Inventory,PC1466-8D,"1/2"" BRASS DOT TUBE PUSH-IN X 1/2"" FEMALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,PC1468-2.5A,"5/32"" BRASS DOT TUBE PUSH-IN X 1/8"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,1
Inventory,PC1468-2.5X1,"5/32"" BRASS DOT TUBE PUSH-IN X 1/16"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,1
Inventory,PC1468-3A,"3/16"" BRASS DOT TUBE PUSH-IN X 1/8"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"230 days",3.00,0.00,0,1
Inventory,PC1468-3B,"3/16"" BRASS DOT TUBE PUSH-IN X 1/4"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,1,3
Inventory,PC1468-6A,"3/8"" BRASS DOT TUBE PUSH-IN X 1/8"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"242 days",3.00,0.00,1,3
Inventory,PC1468-6D,"3/8"" BRASS DOT TUBE PUSH-IN X 1/2"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"418 days",3.00,0.00,0,1
Inventory,PC1469S-12E,"3/4"" BRASS DOT TUBE PUSH-IN X","HD-Hose & Fittings",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,1,2
Inventory,PC1469S-2.5A,"5/32"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MNPT 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"349 days",7.00,0.00,1,2
Inventory,PC1469S-2A,"1/8"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MALE NPT 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,1,2
Inventory,PC1469S-6A,"3/8"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MALE NPT 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,PC1469S-8B,"1/2"" BRASS DOT TUBE PUSH-IN X 1/4"" SWIVEL MALE NPT 90 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,PC1471S-4A,"1/4"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MALE NPT RUN TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,1,3
Inventory,PC1471S-4B,"1/4"" BRASS DOT TUBE PUSH-IN X 1/4"" SWIVEL MALE NPT RUN TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,1,3
Inventory,PC1471S-8C,"1/2"" BRASS DOT TUBE PUSH-IN X 3/8"" SWIVEL MALE NPT RUN TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1471S-8D,"1/2"" BRASS DOT TUBE PUSH-IN X 1/2"" SWIVEL MALE NPT RUN TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1472S-4A,"1/4"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MNPT BRANCH TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"448 days",2.00,0.00,1,3
Inventory,PC1472S-6A,"3/8"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MNPT BRANCH TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1472S-6C,"3/8"" BRASS DOT TUBE PUSH-IN X 3/8"" SWIVEL MNPT BRANCH TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,2,4
Inventory,PC1472S-8C,"1/2"" BRASS DOT TUBE PUSH-IN X 3/8"" SWIVEL MNPT BRANCH TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,4
Inventory,PC1472S-8D,"1/2"" BRASS DOT TUBE PUSH-IN X 1/2"" SWIVEL MNPT BRANCH TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1474S-4A,"1/4"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MALE NPT 45 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,2,4
Inventory,PC1474S-4B,"1/4"" BRASS DOT TUBE PUSH-IN X 1/4"" SWIVEL MALE NPT 45 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,2,4
Inventory,PC1474S-4C,"1/4"" BRASS DOT TUBE PUSH-IN X 3/8"" SWIVEL MALE NPT 45 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,3
Inventory,PC1474S-6A,"3/8"" BRASS DOT TUBE PUSH-IN X 1/8"" SWIVEL MALE NPT 45 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"349 days",9.00,0.00,2,4
Inventory,PC1474S-6C,"3/8"" BRASS DOT TUBE PUSH-IN X 3/8"" SWIVEL MALE NPT 45 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,2,4
Inventory,PC1474S-6D,"3/8"" BRASS DOT TUBE PUSH-IN X 1/2"" SWIVEL MALE NPT 45 ELBOW","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,2
