group,foreign_case,author,section,case_verdict,unit_where,unit_verdict,strength,signature,missing_token,our_cases,why,assertion
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>Navigate to {{BASE_URL}}/parts/returns page</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,part returned row,part,,"no case of ours contains 'part' together with ['returned', 'row']",<li>Check the row with parts we just returned</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,credit receive strong,credit,,"no case of ours contains 'credit' together with ['receive', 'strong']",<li>Click on <strong>Receive Credit</strong></li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,list part returned,list,,"no case of ours contains 'list' together with ['part', 'returned']",<li>List of all returned parts is displayed</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,filtered list part,filtered,,"no case of ours contains 'filtered' together with ['list', 'part']",<li>List is filtered to show only parts from vendor for which part we selected</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,process return strong,process,,"no case of ours contains 'process' together with ['return', 'strong']",<li><strong>Process Return</strong> page is displayed</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,accepted e.g enter,accepted,,"no case of ours contains 'accepted' together with ['e.g', 'enter']","<li>Enter <strong>Accepted Quantity</strong> (e.g., <strong>3</strong>)</li>"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,credit field fill,credit,,"no case of ours contains 'credit' together with ['field', 'fill']",<li>Fill in mandatory fields and click on <strong>Post Credit</strong></li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,change creation strong,change,,"no case of ours contains 'change' together with ['creation', 'strong']",<strong>Creation/change was successful</strong></li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,back base navigated,back,,"no case of ours contains 'back' together with ['base', 'navigated']",<li>User is navigated back to the {{BASE_URL}}/parts/returns page</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,list part returned,list,,"no case of ours contains 'list' together with ['part', 'returned']",<li>List of all returned parts is shown</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,$returnedqty accepted list,$returnedqty,,"no case of ours contains '$returnedqty' together with ['accepted', 'list']","<li>Verify if the remaining parts on the list, parts that were not accepted, <strong>$returnedQty"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,awaiting credit part,awaiting,,"no case of ours contains 'awaiting' together with ['credit', 'part']","<li>Remaining parts are displayed, still awaiting the credit from the vendor, in this case <strong>2</strong></li>"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step5.content,CANDIDATE GAP,PHRASING,credit strong tab,credit,,"no case of ours contains 'credit' together with ['strong', 'tab']",<li>Click on tab <strong>Credits</strong></li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step5.expected,CANDIDATE GAP,PHRASING,$acceptedqty credit processed,$acceptedqty,,"no case of ours contains '$acceptedqty' together with ['credit', 'processed']","<li>The credit is processed, the row with <strong>$acceptedQty</strong> is shown, in this case <strong>3</strong></li>"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step6.content,CANDIDATE GAP,PHRASING,invoic strong tab,invoic,,"no case of ours contains 'invoic' together with ['strong', 'tab']",<li>Click on <strong>Unpaid Invoices</strong> tab</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step6.expected,CANDIDATE GAP,PHRASING,amount credit invoic,amount,,"no case of ours contains 'amount' together with ['credit', 'invoic']",<li>The credit amount is visible under <strong>Unpaid Invoices</strong> tab</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step6.expected,CANDIDATE GAP,PHRASING,accepted amount balance,accepted,,"no case of ours contains 'accepted' together with ['amount', 'balance']",<li>The vendor balance is reduced by the total amount of the accepted credit</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step7.content,CANDIDATE GAP,PHRASING,line part quantity,line,,"no case of ours contains 'line' together with ['part', 'quantity']",<li>Navigate to the WO and verify part quantity on the line</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step7.expected,CANDIDATE GAP,PHRASING,part quantity strong,part,,"no case of ours contains 'part' together with ['quantity', 'strong']","<li>Part quantity is the same as before (in this case <strong>7</strong>, same as on step 1)</li>"
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>Navigate to {{BASE_URL}}/parts/returns</li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>User lands to {{BASE_URL}}/parts/returns page</li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,return selected strong,return,,"no case of ours contains 'return' together with ['selected', 'strong']",<li><strong>Returns</strong> tab is selected by default</li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,column credit strong,column,,"no case of ours contains 'column' together with ['credit', 'strong']",<li>Click on <strong>Credits</strong> tab and verify table columns</li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,credit tab visible,credit,,"no case of ours contains 'credit' together with ['tab', 'visible']",<li>Credit tab is visible</li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,column credit following,column,,"no case of ours contains 'column' together with ['credit', 'following']",<li><p>The credit table with following columns is visible:</p>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,credit memo number,credit,,"no case of ours contains 'credit' together with ['memo', 'number']",<li><strong>Credit Memo Number</strong></li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,order strong work,order,,"no case of ours contains 'order' together with ['strong', 'work']",<li><strong>Work Order</strong></li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,invoice strong vendor,invoice,,"no case of ours contains 'invoice' together with ['strong', 'vendor']",<li><strong>Vendor Invoice</strong></li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,cost strong total,cost,,"no case of ours contains 'cost' together with ['strong', 'total']",<li><strong>Total Cost</strong></li>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,corner days dropdown,corner,,"no case of ours contains 'corner' together with ['days', 'dropdown']",<li><p>In top right corner dropdown <strong>Filter By Days</strong> is visible with following options:</p>
29,C1332,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,days dropdown filter,days,,"no case of ours contains 'days' together with ['dropdown', 'filter']",<li><strong>Filter By Days</strong> dropdown label name is fully displayed</li>
29,C1335,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,credit hyperlink removed,credit,,"no case of ours contains 'credit' together with ['hyperlink', 'removed']",<strong>Hyperlinks are removed from the table rows on 'Credits' tab</strong></p>
29,C1336,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,title,CANDIDATE GAP,PHRASING,column item returned,column,,"no case of ours contains 'column' together with ['item', 'returned']",Verify Table Columns on Returned items [TO DO]
29,C1709,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,title,CANDIDATE GAP,PHRASING,hyperlink item returned,hyperlink,,"no case of ours contains 'hyperlink' together with ['item', 'returned']",Verify Hyperlinks on Returned items page [TO DO]
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,button contain core,button,,"no case of ours contains 'button' together with ['contain', 'core']",<li>Check row that contains returned part with core and click on Receive Credit button</li>
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,process redirected return,process,,"no case of ours contains 'process' together with ['redirected', 'return']",<li>User is redirected to Process Return page</li>
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,fee restocking set,fee,,"no case of ours contains 'fee' together with ['restocking', 'set']",<li><p>Set Restocking fee</p></li>
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,button credit post,button,,"no case of ours contains 'button' together with ['credit', 'post']",<li><p>Click on Post Credit button</p></li>
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,core fee part,core,,"no case of ours contains 'core' together with ['fee', 'part']","<li>Restocking fee can only be set for part, not the core</li>"
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,credit possible receive,credit,,"no case of ours contains 'credit' together with ['possible', 'receive']",<li>It's not possible to receive credit for same return again</li>
29,C1737,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,list longer part,list,,"no case of ours contains 'list' together with ['longer', 'part']",<li>Returned part is no longer on the list</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,button contain credit,button,,"no case of ours contains 'button' together with ['contain', 'credit']",<li>Check the row that contains the returned part and click on <strong>Receive Credit</strong> button</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,process redirected return,process,,"no case of ours contains 'process' together with ['redirected', 'return']",<li>User is redirected to <strong>Process Return</strong> page</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,desired dropdown strong,desired,,"no case of ours contains 'desired' together with ['dropdown', 'strong']",<li>On the <strong>Vendor</strong> dropdown select desired vendor</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,credit memo number,credit,,"no case of ours contains 'credit' together with ['memo', 'number']",<li>Set <strong>Credit Memo Number</strong></li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,credit post strong,credit,,"no case of ours contains 'credit' together with ['post', 'strong']",<li>Click <strong>Post Credit</strong></li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,new set strong,new,,"no case of ours contains 'new' together with ['set', 'strong']",<li>New <strong>Vendor</strong> is set</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,credit memo number,credit,,"no case of ours contains 'credit' together with ['memo', 'number']",<li><strong>Credit Memo Number</strong> is set</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,change creation message,change,,"no case of ours contains 'change' together with ['creation', 'message']",<li><strong>Creation/change was successful</strong> message appears on the screen</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,base navigated part,base,,"no case of ours contains 'base' together with ['navigated', 'part']",<li>User is navigated to the{{BASE_URL}}/parts/returns page</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,credit strong tab,credit,,"no case of ours contains 'credit' together with ['strong', 'tab']",<li>Click on <strong>Credits</strong> tab</li>
29,C1893,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,credit list memo,credit,,"no case of ours contains 'credit' together with ['list', 'memo']",<li>Credit with previously selected <strong>Vendor</strong> and <strong>Credit Memo Number</strong> is visible on the list</li>
