report,report_prefix,story,story_title,requirement_id,kind,requirement_text,status,covering_cases,covering_c_ids,retired_only_anchor,text_candidates,verdict,judgement
Work In Progress,WIP,7,Filters,S7-R14,requirement,"S7-R14:** When the Location column is shown, each work-order row names that work order's location. Because a work order belongs to exactly one location, a WIP row never shows ""Multiple""; there are no drill-down or aggregating rows on this report (every row is already a single work order). _* Context note: the advisor, customer, and asset filters only change what is shown on screen and never reload the report; the date-range and location filters reload it. The date range narrows by the work order's created date — it is not a way to see what work-in-progress was on a past date._ _* Context note:",COVERED-DIRECT,WIP-FLT-09,C38916,,,,
Work In Progress,WIP,7,Filters,S7-N1,negative,"S7-N1:** If the combination of advisor, customer, and asset filters leaves no visible jobs, every tab shows the no-data message (§7) and no Totals row.",COVERED-DIRECT,WIP-FLT-08,C30505,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R1,requirement,"S8-R1:** A column-selection control — an icon button whose tooltip reads ""Column Selection"" — lets the user toggle each column on or off.",COVERED-DIRECT,WIP-PERS-01,C30506,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R2,requirement,S8-R2:** The **Total** column is always shown and cannot be turned off; it is not offered in the control.,COVERED-DIRECT,WIP-PERS-01,C30506,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R3,requirement,"S8-R3:** On first visit, the visible columns are those listed in S4-R2.",COVERED-DIRECT,WIP-COL-02,C30467,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R4,requirement,S8-R4:** Every other column listed in S4-R3 is available in the control and off by default.,COVERED-DIRECT,WIP-COL-02,C30467,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R5,requirement,"S8-R5:** Whatever columns are shown, they appear in the fixed left-to-right order of S4-R1 (toggling visibility never reorders columns), with Total always last.",COVERED-DIRECT,WIP-PERS-02,C30507,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R6,requirement,S8-R6:** The column selection applies to every tab at once — the four tabs always show the same set of columns.,COVERED-DIRECT,WIP-PERS-02,C30507,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R7,requirement,"S8-R7:** The report remembers, in the user's browser, the date range, advisor selection, customer selection, asset selection, location selection, column selection, and active tab, and restores them on the user's next visit.",COVERED-DIRECT,WIP-PERS-03,C30508,,,,
Work In Progress,WIP,8,Column Selection and Persistence,S8-R8,requirement,S8-R8:** Restore is defensive: a saved value that is no longer valid falls back to that setting's default rather than breaking the view. _* Context note: persistence is per-browser (not tied to the user's account)._,COVERED-DIRECT,WIP-FLT-07; WIP-PERS-04,C30504; C30509,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R1,requirement,"S9-R1:** The toolbar has a menu, opened from a three-dot button, holding the download options ""Download (PDF)"" and ""Download (CSV)"".",COVERED-DIRECT,WIP-EXP-01,C30510,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R2,requirement,"S9-R2:** Both downloads include only the columns currently shown, in the same left-to-right order as the screen, with Total last.",COVERED-DIRECT,WIP-EXP-02,C30511,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R3,requirement,"S9-R3:** Both downloads honor the current date range and location filter, and include only the jobs left visible by the advisor, customer, and asset filters.",COVERED-DIRECT,WIP-EXP-02,C30511,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R4,requirement,S9-R4:** Both downloads include a Totals row matching the on-screen Totals row for the tab.,COVERED-DIRECT,WIP-EXP-02,C30511,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R5,requirement,"S9-R5:** Money values use the same ""$1,234.56"" / ""-$1,234.56"" format as on screen; Inv. Hrs uses the same signed one-decimal format.",COVERED-DIRECT,WIP-EXP-03,C30512,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R6,requirement,"S9-R6:** In the CSV, a money value containing a comma (a thousands separator) is enclosed in double-quotes per standard CSV rules; a value without a comma is written unquoted.",COVERED-DIRECT,WIP-EXP-03,C30512,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R7,requirement,"S9-R7:** In both downloads, the Inv. Hrs column is monochrome — the green/red coloring is applied on screen and in the PDF only, never in the CSV.",COVERED-DIRECT,WIP-EXP-04,C30513,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R8,requirement,"S9-R8:** In a download, Days Open is the whole number of days as of the moment the file is generated.",COVERED-DIRECT,WIP-EXP-05,C30514,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R9,requirement,"S9-R9:** The downloaded files are named ""wip-2-report.pdf"" and ""wip-2-report.csv"".",COVERED-DIRECT,WIP-EXP-06,C30515,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R10,requirement,S9-R10:** The PDF shows the shop logo at the top when one is set; the CSV never includes a logo.,COVERED-DIRECT,WIP-EXP-08,C30517,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R10a,requirement,"S9-R10a:** Both downloads include a ""Locations:"" line naming the location or locations the report is scoped to, or ""All locations"" when every location the user has access to is selected. In the PDF it appears in the header area; in the CSV it appears as a leading metadata line above the column-header row. When the Location column is shown on screen (more than one location in scope), the download includes it too, headed ""Branch"" (S9-E1). **Edge Cases:**",COVERED-TEXT,WIP-EXP-02; WIP-FLT-09,C30511; C38916,,,COVERED-TEXT,WIP-EXP-02 (C30511) expected 4 covers the 'Locations:' line in both downloads; WIP-FLT-09 (C38916) expected 6 covers the exported column headed 'Branch'.
Work In Progress,WIP,9,Export to PDF and CSV,S9-E1,edge,"S9-E1:** In a download, the asset column is headed ""Unit"" and the location column is headed ""Branch"" (they read ""Asset"" and ""Location"" on screen). This label difference is a known v1 limitation, not a defect. **Error Handling:**",COVERED-DIRECT,WIP-EXP-07; WIP-FLT-09,C30516; C38916,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R11,requirement,"S9-R11:** On a successful download the user sees a success notification with the caption ""Data exported successfully.""",COVERED-DIRECT,WIP-EXP-09,C30518,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R12,requirement,"S9-R12:** If a download yields no rows, the user sees a warning notification titled ""Empty export"" with the caption ""Export didn't yield any results"".",COVERED-DIRECT,WIP-EXP-09,C30518,,,,
Work In Progress,WIP,9,Export to PDF and CSV,S9-R13,requirement,"S9-R13:** If a download fails, the user sees an error notification: ""An error occurred while exporting the report. Please try again.""",COVERED-DIRECT,WIP-EXP-09,C30518,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R1,requirement,"S10-R1:** Each tab uses an all-white table: white column headers and white data cells, with no alternating row shading.",COVERED-DIRECT,WIP-VIS-01,C30519,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R2,requirement,"S10-R2:** The summary strip is shown as a bold band delineated by a top and bottom rule, above the tabs — not as separate cards.",COVERED-DIRECT,WIP-VIS-02,C30520,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R3,requirement,"S10-R3:** The Total column header is bold and pinned to the far right, matching its cells.",COVERED-DIRECT,WIP-VIS-03,C30521,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R4,requirement,S10-R4:** The Totals row stays visible at the bottom while the user scrolls the rows.,COVERED-DIRECT,WIP-VIS-04,C30522,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R5,requirement,S10-R5:** The report fills the available height and only the active tab's table body scrolls; the page itself does not add a second scrollbar.,COVERED-DIRECT,WIP-VIS-04,C30522,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R5a,requirement,"S10-R5a:** The **Location** filter control keeps a constant width regardless of the selected label — a single location, several, or ""All locations"" — so the toolbar layout does not shift as the selection changes. When the Location column is shown, it appears in its fixed position (S4-R1), left-aligned like the other identifier columns, matching the suite's placement of this column. **Requirements — accessibility:**",COVERED-TEXT,WIP-FLT-09,C38916,,,COVERED-TEXT,"WIP-FLT-09 (C38916) expected 7 (constant-width Location filter control) and expected 1 (fixed position, left-aligned)."
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R6,requirement,S10-R6:** The WO # link is keyboard-focusable with a visible focus indicator and opens the work order on activation.,COVERED-DIRECT,WIP-VIS-05,C30523,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R7,requirement,"S10-R7:** Each summary figure's information icon (S5-R12) is reachable by keyboard focus and exposes its explanation to assistive technology, not by hover alone.",COVERED-DIRECT,WIP-VIS-06,C30524,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R8,requirement,"S10-R8:** The status badge's meaning is carried by its text label, not by color alone (S4-R6).",COVERED-DIRECT,WIP-COL-04,C30469,,,,
Work In Progress,WIP,10,Visual Conformance and Accessibility,S10-R9,requirement,"S10-R9:** The report supports dark mode; the table, the summary strip, the WO # link, the Inv. Hrs coloring, and the two-line asset cell all use dark-mode-legible colors meeting contrast.",COVERED-DIRECT,WIP-VIS-07,C30525,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R1,requirement,S11-R1:** Once per day the system records one row per then-open work order — one row per work order per calendar date.,COVERED-DIRECT,WIP-API-01,C30528,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R2,requirement,"S11-R2:** Each snapshot row captures, at minimum: the work order, its status, its Earned value, its Remaining value, the location and organization (copied from the work order), and the snapshot's calendar date.",COVERED-DIRECT,WIP-API-02,C30529,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R3,requirement,"S11-R3:** The Earned and Remaining values are captured using the identical computation as the on-screen report — Earned per S4-R19, Remaining per S4-R20 — so the snapshot and the on-screen report can never diverge for a given work order on the capture date.",COVERED-DIRECT,WIP-API-03,C30530,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R4,requirement,"S11-R4:** The set of work orders captured uses the same service-type and open-status conditions as the report (the first two conditions of S2-R1, evaluated per location), with no user-selected-location filter — the capture spans every location.",COVERED-DIRECT,WIP-API-04,C30531,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R5,requirement,S11-R5:** Captured dollar values are stored to the cent.,COVERED-DIRECT,WIP-API-05,C30532,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R6,requirement,"S11-R6:** A work order with nothing approved yet is captured with Earned ""$0.00"" and Remaining ""$0.00"" (it is not skipped), matching S4-E1.",COVERED-DIRECT,WIP-API-06,C30533,,,,
Work In Progress,WIP,11,Nightly WIP Snapshot Capture,S11-R7,requirement,"S11-R7:** No screen in this version reads the snapshot; there is no Trend tab (§2, Out of scope). _* Context note: the snapshot's money model is earned/remaining per work order per day — the same split the on-screen report shows (Story 4) — recorded so a future Trend view reads a money model consistent with this report. The capture is in scope for this version; the Trend view that would read it is not._",COVERED-DIRECT,WIP-TAB-05,C30455,,,,
Inventory Value,IV,1,Report Access and Display,S1-R1,requirement,"S1-R1:** The report appears in the reports navigation under the **Parts** group, labeled ""Inventory Value"".",COVERED-DIRECT,IV-NAV-01,C30534,,,,
Inventory Value,IV,1,Report Access and Display,S1-R2,requirement,"S1-R2:** When the user opens the report, it shows one row for each in-stock part at the selected location(s), valued as of the resolved date (Story 5).",COVERED-DIRECT,IV-NAV-02,C30535,,,,
Inventory Value,IV,1,Report Access and Display,S1-R3,requirement,"S1-R3:** On the user's first visit (no saved settings — Story 8), the report defaults to the **current calendar month** date range and the user's currently active location.",COVERED-DIRECT,IV-NAV-03,C30536,,,,
Inventory Value,IV,1,Report Access and Display,S1-R4,requirement,S1-R4:** The user can change the date range with the date-range control (Story 5) and the location with the location filter (Story 7).,COVERED-DIRECT,IV-FLT-02,C30570,,,,
Inventory Value,IV,1,Report Access and Display,S1-R5,requirement,"S1-R5:** When the user changes the date range, the location selection, the Category filter, the Vendor filter, the part search, or the sort, the report reloads its rows from the server (see S1-R7 for the loading state).",COVERED-DIRECT,IV-FLT-02,C30570,,,,
Inventory Value,IV,1,Report Access and Display,S1-R6,requirement,"S1-R6:** The report shows data for the location(s) currently selected in the location filter, defaulting to the user's active location.",COVERED-DIRECT,IV-NAV-02,C30535,,,,
